num_doc,wiki_text,viki_text
1468,"Es ampliamente considerado el deporte más popular del mundo, pues lo practican unas 270 millones de personas.",Es uno de los deportes más populares del mundo.
1468,"Se juega mediante una pelota que se debe desplazar a través del campo con cualquier parte del cuerpo que no sean los brazos o las manos, y mayoritariamente con los pies (de ahí su nombre). El objetivo es introducirla dentro de la portería o arco contrario, acción que se denomina marcar un gol.","El objetivo del juego es desplazar con cualquier parte del cuerpo que no sea los brazos o las manos, y mayoritariamente con los pies (de ahí su nombre), una pelota a través del campo para intentar meterla dentro de la portería contraria, acción que se denomina marcar un gol."
1469,"A lo largo de la Historia también ha sido llevado al estado de Washington (Estados Unidos), Chile, Sudáfrica y Australia, donde los conejos cimarrones se han convertido en la principal plaga del país debido a la ausencia de depredadores y competidores naturales.","También se ha llevado a Washington, Chile, Sudáfrica y Australia. Pero en algunos de estos lugares el conejo cimarrón se ha convertido en plaga por falta de depredadores y competidores naturales y su rápida reproducción."
1469,"El conejo común o conejo europeo (Oryctolagus cuniculus) es una especie de mamífero lagomorfo de la familia Leporidae, y el único miembro actual del género Oryctolagus.","Un conejo es un animalmamífero del orden de los Lagomorfos, y el único del género Oryctolagus."
1469,"En la actualidad, su área de distribución abarca el norte de África y toda Europa hasta Rusia, siendo introducido en muchos lugares del continente con motivos cinegéticos.","Actualmente está distribuido por el norte de África y toda Europa, hasta Rusia, y es introducido en muchos lugares con fines cinegéticos (de caza)."
1472,* Ingestión: entrada de alimento al aparato digestivo.,Ingestión: colocar la comida en la boca.
1472,"En la mayoría de los vertebrados, la digestión es un proceso de varias etapas en el sistema digestivo, siguiendo a la ingestión de la materia prima, casi siempre otros organismos.","En la mayoría de los vertebrados, la digestión es un proceso de varias etapas en el sistema digestivo."
1472,"Este proceso se lleva a cabo en el aparato digestivo, tracto gastrointestinal o canal alimentario.","La digestión se lleva a cabo en el aparato digestivo, tracto gastrointestinal o canal alimentario."
1472,"Intestino delgado Después de haber sido procesados en el estómago, los alimentos pasan al intestino delgado a través del esfínter pilórico. La mayor parte de la digestión y absorción ocurre aquí cuando el quimo entra al duodeno.","La absorción intestinal a nivel del intestino delgado se hace a través de vellosidades intestinales delgadas, las cuales absorben el quimo (bolo alimenticio tras pasar por los procesos del estómago)."
1472,La comida masticada es empujada a través del esófago hasta el estómago gracias a las contracciones peristálticas de estos músculos.,"Cuando comemos, la bilis se vierte por las vías biliares al intestino y se mezcla con las grasas de los alimentos."
1472,"La digestión es el proceso de transformación de los alimentos, previamente ingeridos, en sustancias más sencillas para ser absorbidos.",La digestión es el proceso a través del cual los alimentos se transforman en nutrientes y son absorbidos por el cuerpo.
1472,"La sangre que ha absorbido los nutrientes, es llevada a través de la vena porta hepática hasta el hígado, para su filtración, remoción de toxinas y procesamiento de los nutrientes. El intestino delgado y el resto del tracto digestivo realiza la peristalsis para transportar los alimentos desde el estómago hasta el recto y permitir a la comida ser mezclada con los jugos digestivos y ser absorbida.","Los materiales absorbidos atraviesan la mucosa y pasan a la sangre, que los distribuye a otras partes del cuerpo para almacenarlos o para que pasen por otras modificaciones químicas."
1473,Boeing era el mayor productor de motores con turbinas pequeñas durante los 50 y los 60.,Boeing es una empresa de construcción de grandes aeronaves.
1473,"En septiembre de 2001, Boeing trasladó su sede central de Seattle a Chicago.","Las principales fabricas se encuentran en Seattle y en Chicago, Illinois."
1474,"La historia se centra en los hermanos Edward y Alphonse Elric, quienes viven en un pequeño pueblo de un país ficticio llamado .",La historia se centra en 2 niños (Edward y Alphonse Elric) de un país ficticio llamado Amestris en el cual ellos están en búsqueda de la Piedra Filosofal.
1475,"Se realizaron varios intentos, pero el intento decisivo lo realizó Mendeléyev, que creó lo que hoy se denomina sistema periódico.","Se realizaron varios intentos, pero el intento decisivo lo realizó un científico ruso, Mendeléyev, que creó lo que hoy se denomina sistema periódico."
1477,"Actualmente, muchos delfines (sobre todo, delfines mulares y orcas) son entrenados para participar en espectáculos en zoológicos y parques acuáticos.","Actualmente, muchos delfines son entrenados para participar en espectáculos en zoológicos y parques acuáticos."
1477,"Al igual que otros odontocetos, en la cabeza poseen el melón, un órgano esférico que utilizan para la ecolocalización.","En la cabeza poseen el melón, un órgano esférico que utilizan para la ecolocalización."
1477,"El pequeño tucuxi tiene una gestación de 11 a 12 meses, mientras que para la orca el período de gestación es de alrededor de 17 meses.",El período de gestación es de 11 a 12 meses.
1477,La edad de la madurez sexual varía según la especie y género.,La edad de la madurez sexual varía según la especie.
1477,"Las especies pertenecientes a la familia Delphinidae poseen un cuerpo fusiforme, adaptado a la natación rápida.","Anatomía de un delfín Poseen un cuerpo fusiforme, adaptado a la natación rápida."
1477,"Los delfines (Delphinidae), llamados comúnmente delfines oceánicos (para distinguirlos de los platanistoideos o delfines de río), son una familia de cetáceos odontocetos muy heterogénea, que comprende 34 especies.",Delphinidae Delphinidae Un delfín común El delfín común oceánico (Delphinus delphis) es una especie de cetáceo de la familia Delphinidae propia de aguas tropicales y subtropicales.
1477,Los delfines como espectáculo,Delfines como espectáculo en un zoológico
1477,"Los delfínidos utilizan muy diversas tácticas de caza: muchas veces cazan usando su velocidad, pero también usan la ecolocalización para buscar presas enterradas en la arena.","Utilizan diversas tácticas de caza: muchas veces cazan usando su velocidad, pero también usan la ecolocalización para buscar presas enterradas en la arena."
1477,"Los patrones básicos de coloración de la piel son tonos de gris, con mayor claridad en el vientre y rangos más oscuros en el lomo.","La coloración de la piel es de varios tonos de gris, con mayor claridad en el vientre y rangos más oscuros en el lomo."
1477,"Miden entre 2 y 9 metros de largo, con el cuerpo fusiforme y la cabeza de gran tamaño, el hocico alargado y solo un espiráculo en la parte superior de la cabeza (orificio respiratorio que muchos animales marinos tienen como contacto del aire o agua con su sistema respiratorio interno).","Miden alrededor de 2 m de largo, con el cuerpo fusiforme y la cabeza grande, el hocico alargado y un solo espiráculo en la parte superior de la cabeza (orificio respiratorio que muchos animales marinos tienen como contacto del aire o agua con su sistema respiratorio interno)."
1477,"Para las especies más pequeñas, únicamente la orca (Orcinus orca), y algunas pocas especies de tiburones como el tiburón toro, tiburón tigre o el gran tiburón blanco son un riesgo potencial, especialmente para las crías.","Únicamente la orca y algunas pocas especies de tiburones como el tiburón toro, tiburón tigre o el gran tiburón blanco son un riesgo potencial, especialmente para las crías."
1477,"Pesticidas, metales pesados, plásticos y otros contaminantes industriales y agrícolas que no se desintegran rápidamente en el medio, pueden causar la reducción de poblaciones de delfines, y causar la acumulación de tejido de altos niveles de contaminantes.","Pesticidas, metales pesados, plásticos y otros contaminantes industriales y agrícolas, pueden causar la reducción de poblaciones de delfines, y causar la acumulación en sus tejido de altos niveles de contaminantes."
1477,"Poseen dentición homodonta, con un número de piezas dentales que oscila de 20 a 50 en cada mandíbula.",Poseen una dentición con un número de dientes que oscila de 20 a 50 en cada mandíbula.
1478,"El farmacéutico John S. Pemberton quería crear un jarabe contra los problemas de digestión que además aportase energía, y acabó dando con la fórmula secreta más famosa del mundo.","John Pemberton, farmacéutico de la Farmacia Jacobs, en Atlanta, decidió descubrir un jarabe que combata con los problemas digestivos y que le otorgase energía."
1478,"La farmacia Jacobs fue la primera en comercializar la bebida a un precio de 5 céntimos el vaso, vendiendo unos nueve cada día.","Al principio, los vendía en 9 vasos de cristal con un precio de 5 centavos cada uno."
1478,Pemberton no tardó en darse cuenta de que la bebida que había creado podía ser un éxito.,"Más tarde, John Pemberton se dió cuenta que su bebida fue un éxito rotundo, asi que decidió hacer más."
1479,Está compuesta de fibras de colágeno y ayuda a la córnea a mantener su forma.,Se compone de fibras de colágeno y permite a la cornea mantener su forma.
1479,La membrana de Bowman es una de las cinco capas de la córnea.,"La membrana de Bowman (inglésanterior limiting lamina o, anterior elastic lamina) es una capa delgada del ojo."
1479,"Si la membrana de Bowman se daña, suele quedar una cicatriz como secuela, pues no posee capacidad de regeneración.",Aparece una cicatriz cuando se daña la membrana de Bowman.
1480,"El agua del subsuelo es un recurso importante y de este se abastece a una tercera parte de la población mundial, pero de difícil gestión, por su sensibilidad a la contaminación y a la sobreexplotación.","El agua del subsuelo es un recurso importante y de este se abastece a una tercera parte de la población mundial, pero se contamina con facilidad y actualmente está explotada en exceso en muchas zonas. Contaminación por basuras"
1480,"El volumen del agua subterránea es mucho más importante que la masa de agua retenida en lagos o circulante, y aunque menor al de los mayores glaciares, las masas más extensas pueden alcanzar un millón o más de kilómetros cuadrados (como el Acuífero Guaraní).",El volumen del agua subterránea es mucho más grande que el de agua retenida en lagos o que circula por los ríos y arroyos. Las masas más extensas pueden alcanzar millones de kilómetros cuadrados (como el Acuífero Guaraní).
1480,"Sin embargo, no siempre es así, pues puede encontrarse ocupando los intersticios (poros y grietas) del suelo, del sustrato rocoso o del sedimento sin consolidar, los cuales la contienen como una esponja.","Sin embargo, no siempre es así, pues puede encontrarse ocupando los intersticios (poros y grietas) de las rocas que la contienen, como una esponja."
1481,"* La construcción de grandes embalses puede inundar importantes extensiones de terreno, obviamente en función de la topografía del terreno aguas arriba de la presa, lo que podría significar pérdida de tierras fértiles y daño al ecosistema, dependiendo del lugar donde se construyan.","El principal es que la construcción de grandes embalses puede inundar importantes extensiones de terreno lo que podría significar perdida de tierras fértiles, dependiendo del lugar donde se construyan."
1481,* Se trata de una energía renovable de alto rendimiento energético.,Se trata de una energía renovable y limpia de alto rendimiento energético.
1481,"Energía hidráulica, energía hídrica o hidroenergía es aquella que se obtiene del aprovechamiento de las energías cinética y potencial de la corriente del agua, saltos de agua o mareas.","Se denomina energía hidráulica o energía hídrica a aquella que se obtiene del aprovechamiento de la energía que posee la corriente del agua, saltos de agua o mareas."
1481,La gran ventaja de la energía hidráulica o hidroeléctrica es la eliminación de combustibles.,La gran ventaja de la energía hidráulica o hidroeléctrica es la eliminación parcial de los costos de combustible.
1481,"Sin embargo, la utilización más significativa la constituyen las centrales hidroeléctricas de represas. Es generalmente considerada un tipo de energía renovable puesto que no emite productos contaminantes.","Sin embargo, la utilización más significativa la constituyen las centrales hidroeléctricas de represas, aunque estas últimas no son consideradas formas de energía verde por el alto impacto ambiental que producen."
1482,Cultura La cultura de la India está marcada por un alto grado de sincretismo y pluralismo.,"Las religiones indias son similares entre sí en muchos aspectos: Las creencias básicas, la forma de adoración y varias prácticas religiosas son muy similares."
1482,"El nombre de India deriva de la palabra Indo, que proviene de la palabra persa hindu , la denominación local histórica para el río Indo.",El nombre India viene de la palabra griega Indus.
1482,"La India ―oficialmente República de la India (en hindi, भारत गणराज्य, Bhārat Gaṇarājya; en inglés, Republic of India)― es un país soberano ubicado en el sur de Asia.",India India es un país ubicado en el centro del sur de Asia.
1482,"La Selección de críquet de India ganó la Copa Mundial de Críquet de 1983 y la Copa Mundial de Críquet Twenty20 de 2007, además de que compartió el trofeo de Campeones de la CPI de 2002 con Sri Lanka.",El equipo de cricket indio ganó la Copa Mundial de Cricket de 1983 y 2011 y la Copa Mundial Twenty20 del ICC en 2007.
1482,"Sin embargo, el deporte más popular en el país es el críquet.","Sin embargo, el cricket es el deporte más popular en la India."
1482,Su capital es Nueva Delhi y su ciudad más poblada es Bombay.,Su capital es Nueva Delhi.
1483,"El hielo que forma los icebergs está originado en la banquisa de las regiones árticas y en glaciares continentales que se fragmentan al llegar a la costa en grandes bloques que son arrastrados por las corrientes a latitudes más bajas, donde se derriten y desaparecen.","Los icebergs se desprenden de las estructuras más grandes hechas de hielo, como las plataformas de hielo o los glaciares."
1483,"medio ijsberg) o témpano de hielo es una gran masa de hielo flotante desprendido de un glaciar o una banquisa, que sobresale en parte de la superficie del mar.",Un iceberg es un gran trozo de hielo flotando en el mar. Generalmente se encuentran en las aguas fría cerca del Polo Norte o Sur.
1485,"* El 4 de diciembre de 2012, alcanzó los 15 millones de ficheros almacenados.",El diciembre del 2012 llegó a 15 millones de archivos.
1485,"Wikimedia Commons (frecuentemente abreviado como Commonswiki o simplemente Commons o WikiCommons) es un proyecto de la Fundación Wikimedia creado el 7 de septiembre de 2004, cuyo objetivo es servir como almacén de archivos de imágenes y otros formatos multimedia para el resto de los proyectos de la fundación.","Wikimedia Commons, también llamada Wikicommons o simplemente Commons, es un proyecto creado por la Fundación Wikimedia que sirve como almacén para imágenes, vídeos y audio."
1487,"Actividades de la OMS * Armonización y codificación: la OMS lleva a cabo la Clasificación Internacional de enfermedades (ICD en inglés, o CIM en francés) y mantiene al día una lista modelo de los medicamentos esenciales que los sistemas de salud de todos los países deberían hacer que estuviesen disponibles a precios abordables para la población general.","La OMS tiene un mandato constitucional de ""desarrollar, establecer y promover normas internacionales con respecto a los productos biológicos, farmacéuticos y similares""."
1487,La primera reunión de la OMS tuvo lugar en Ginebra en 1948.,La OMS fue establecida por la ONU el 7 de abril de 1948.
1488,"A la alteración social y la destrucción de infraestructuras, industria y agricultura se sumó la bancarrota del Estado y la pérdida de una parte importante del patrimonio cultural.","Quedaron destruidas las carreteras, los puentes, las casa y las fábricas y el Estado quedó en bancarrota."
1488,"A la devastación humana y material se sumó la debilidad internacional del país, privado de su poderío naval y excluido de los grandes temas tratados en el Congreso de Viena, donde se dibujó el posterior panorama geopolítico de Europa. Al otro lado del Atlántico, las colonias americanas obtendrían su independencia tras la guerras de independencia hispanoamericanas.","España se quedó sin su poderío naval y fue excluida del Congreso de Viena, donde se restablecieron las fronteras de Europa tras la derrota de Napoleón Bonaparte."
1488,"El Tratado de Valençay de 11 de diciembre de 1813 restauró a Fernando VII y dejaba a España libre de la presencia extranjera, pero no evitó la invasión del territorio francés, siendo la batalla de Toulouse (10 de abril de 1814) el último enfrentamiento de la guerra.",El Tratado de Valença y de 11 de diciembre de 1813 restauró a Fernando VII en el trono de España y la dejaba libre de la presencia extranjera.
1488,"El resentimiento de la población por las exigencias de manutención y los desmanes de las tropas extranjeras, que dio lugar a numerosos incidentes y episodios de violencia, junto con la fuerte inestabilidad política surgida por la querella entre Carlos IV y su hijo y heredero Fernando VII, orquestada por los franceses, que se inició con el Proceso de El Escorial y culminó con el Motín de Aranjuez y el ascenso al poder de Fernando VII, precipitó los acontecimientos que desembocaron en los primeros levantamientos en el norte de España y el Dos de Mayo en la capital del Reino.","Pero la población, al ver los actos vandálicos de las tropas francesas, que dieron lugar a numerosos incidentes y episodios de violencia, se levantó en el norte de España y el Dos de Mayo en Madrid, capital del Reino."
1488,"En el terreno socioeconómico, la guerra costó en España una pérdida neta de población de a habitantes, por causa directa de la violencia y las hambrunas de 1812, y que se añadió a la crisis arrastrada desde las epidemias de enfermedades y la hambruna de 1808, resultando en un balance de descenso demográfico de a personas, que afectó especialmente a Cataluña, Extremadura y Andalucía.","La guerra causó a España una pérdida de población de 215 000 a 375 000 habitantes,​ a causa de la violencia y las hambrunas de 1812 a las que se añadieron las epidemias de enfermedades."
1488,"La difusión de las noticias de la brutal represión, inmortalizada en las obras de Francisco de Goya, y de las abdicaciones de Bayona del 5 y 9 de mayo, que extendieron por la geografía española el llamamiento, iniciado en Móstoles, a enfrentarse con las tropas imperiales, decidieron la guerra por la vía de la presión popular a pesar de la actitud contraria de la Junta de Gobierno designada por Fernando VII.","Al saberse las noticias de la brutal represión, inmortalizada en las obras de Francisco de Goya y de las abdicaciones del rey y del príncipe el 5 y 9 de mayo, se extendió por toda España el llamamiento, iniciado en Móstoles, para enfrentarse con las tropas francesas, iniciándose así la guerra."
1488,"La guerra se desarrolló en varias fases en las que ambos bandos tomaron sucesivamente la iniciativa, y se destacó por el surgimiento del fenómeno guerrillero que, junto con los ejércitos regulares aliados dirigidos por el duque de Wellington, provocaron el desgaste progresivo de las fuerzas bonapartistas.","En esta guerra tuvieron mucha importancia los guerrilleros que actuaban en grupos reducidos y atacaban por sorpresa retirándose enseguida. Estos grupos junto con los ejércitos regulares aliados dirigidos por el duque de Wellington, provocaron el desgaste progresivo del ejército francés."
1488,"La población civil, que padeció los efectos de una guerra total, en la que tanto franceses como los aliados se cebaron con la población y objetivos civiles, saqueando y pillando a gran escala y devastando, por ejemplo, la industria española, considerada una amenaza para sus respectivos intereses.","La población civil padeció los efectos de una guerra total, en la que tanto franceses como los aliados se cebaron con la población y los objetivos civiles, saqueando y pillando a gran escala y devastando todo lo que encontraban a su paso."
1488,"Según el Tratado de Fontainebleau de 27 de octubre de 1807, el primer ministro Manuel Godoy preveía, de cara a una nueva invasión hispanofrancesa de Portugal, el apoyo logístico necesario al tránsito de las tropas imperiales.",El primer ministro Manuel Godoy facilitó el paso a las tropas francesas en su invasión de Portugal y estas entraron en España el 18 de octubre de 1807 bajo el mando del general Junot.
1488,"Sin embargo, los planes de Napoléon iban más allá, y sus tropas fueron tomando posiciones en importantes ciudades y plazas fuertes con objeto de derrocar a la dinastía de los Borbones y suplantarla por su propia dinastía, convencido de contar con el apoyo popular.","Sin embargo, el plan de Napoléon era derrocar a los reyes Borbones y para ello sus tropas fueron conquistando importantes ciudades y plazas fuertes, convencido de contar con el apoyo de la mayor parte de la población española."
1488,También tuvo un importante componente de guerra civil a nivel nacional entre afrancesados y patriotas.,También fue una guerra civil a nivel nacional entre afrancesados que eran partidarios de los franceses y los patriotas.
1489,"* Ara ambiguus &ndash; guacamayo ambiguo, guacamayo bufón o gran guacamayo verde;","Ara ambiguus (Guacamayo ambiguo, guacamayo bufón o gran guacamayo verde);"
1489,* Ara gossei &ndash; guacamayo jamaicano rojo o guacamayo de Gosse;,"Ara gossei Rothschild, (Guacamayo jamaicano rojo o guacamayo de Gosse);"
1489,* Ara guadeloupensis &ndash; guacamayo de Guadalupe o guacamayo antillano menor;,Ara guadeloupensis (Guacamayo de Guadalupe o guacamayo antillano menor);
1489,* Ara macao &ndash; guacamayo rojo y amarillo o guacamayo bandera;,Ara macao (Guacamayo rojo y amarillo o guacamayo bandera);
1489,"* Ara rubrogenys &ndash; guacamayo de Cochabamba, guacamayo de frente roja o guacamayo dorado;","Ara rubrogenys (Guacamayo de Cochabamba, guacamayo de frente roja o guacamayo dorado);"
1489,*Ara glaucogularis &ndash; guacamayo de barba azul o guacamayo de garganta azul;,Ara glaucogularis (Guacamayo de barba azul o guacamayo de garganta azul);
1489,*Ara militaris &ndash; guacamayo militar o guacamayo verde;,Ara militaris (Guacamayo militar o guacamayo verde);
1489,"Los guacamayos o guacamayas (Ara spp. son un género de aves de la familia de los loros (Psittacidae), del orden de los Psittaciformes, que comprende 16 especies (nueve de ellas extintas) de origen americano, habitando desde las selvas de México hasta el noreste de Argentina, aproximadamente.","Los guacamayos son un género de aves que pertenecen a la familia de los loros, la cual, contiene 16 especies (nueve de ellas extintas), todas de origen americano y habitan desde las selvas de México hasta el noreste de Argentina, aproximadamente."
1489,Se reconocen las siguientes especies:,Se reconocen las siguientes especies de guacamayos:
1490,"El Bósforo (que en turco se llama Boğaziçi) es un estrecho que divide en dos partes la ciudad de Estambul, uniendo el mar de Mármara con el mar Negro y que separa físicamente Asia de Europa. Hay dos puentes sobre este estrecho.",Dos continentes Estambul está dividida en dos partes por el estrecho del Bósforo.
1490,"Estambul (, ), conocida históricamente como Bizancio y, posteriormente, Constantinopla, es la ciudad más poblada de Turquía y el centro histórico, cultural y económico del país.",Estambul es la ciudad más grande de Turquía.
1490,"Fue denominada Bizancio hasta 330, y después Constantinopla.","En la antigüedad se llamaba Bizancio, y hasta 1930 se llamaba Constantinopla."
1490,"La República de Turquía Cuando Mustafa Kemal Atatürk estableció la República de Turquía, el 29 de octubre de 1923, la capital fue trasladada de Constantinopla a Ankara.","Cuando se estableció la república de Turquía, la capital se trasladó a Ankara."
1491,"Lo contrario de un afluente es un efluente o distributario, es decir, una derivación que se desprende fuera de la corriente principal de un río mayor a través de otro menor.","Confluencia de dos ríos. En geografía, un afluente es un arroyo o un río que desemboca en otro más grande en un lugar llamado confluencia."
1492,"Abraham Lincoln, candidato del Partido Republicano y un gran abolicionista, fue elegido presidente en 1860.",Abraham Lincoln fue elegido presidente en 1860.
1492,"Al año siguiente, Barack Obama fue reelegido.",Cuatro años después fue reelecto.
1492,"Desde 1614, los neerlandeses se establecieron a lo largo del río Hudson inferior, fundando Nueva Ámsterdam en la isla de Manhattan.","Los neerlandeses se establecieron a lo largo del río Hudson inferior, fundando Nueva Ámsterdam en la isla de Manhattan."
1492,"Después de haber desarrollado la primera arma nuclear, el gobierno decidió utilizarla en las ciudades japonesas de Hiroshima y Nagasaki en agosto de ese mismo año.","En 1945, después de haber desarrollado la primera arma nuclear, el gobierno decidió utilizarla en las ciudades japonesas de Hiroshima y Nagasaki en agosto de ese mismo año."
1492,"El gobierno federal declaró que la secesión era ilegal y pronto se produjo el ataque por parte de los secesionistas a Fort Sumter, iniciándose así la guerra civil estadounidense el 12 de abril de 1861.",El gobierno federal declaró que la secesión era ilegal y pronto se inició la guerra civil estadounidense.
1492,"En 1803, la compra de la Luisiana a Francia durante el mandato del presidente Thomas Jefferson, casi duplicó el tamaño de la nación, al mismo tiempo que la guerra anglo-estadounidense de 1812 fortaleció aún más el nacionalismo entre la población.","En 1803, la compra de la Luisiana a Francia durante el mandato del presidente Thomas Jefferson, casi duplicó el tamaño de la nación."
1492,"En 2005, el huracán Katrina, que terminaría siendo el desastre natural más mortífero en la historia nacional, causó una destrucción severa a lo largo de la costa del Golfo: la ciudad de Nueva Orleans quedó devastada, con 1.833 muertos.","En 2005, el huracán Katrina, que terminaría siendo el desastre natural más caro en la historia nacional, causó una destrucción severa a lo largo de la costa del Golfo: la ciudad de Nueva Orleans quedó devastada."
1492,"En 2009, los automóviles constituyeron los principales productos exportados e importados.",Los automóviles constituyeron los principales productos exportados e importados
1492,"Estados Unidos es el importador de bienes más grande a nivel internacional y el tercero en términos de exportaciones, aunque las exportaciones per cápita son relativamente bajas para ser un país desarrollado.",Estados Unidos es el importador de bienes más grande a nivel internacional y el tercero en términos de exportaciones.
1492,"Estados Unidos, oficialmente neutral durante las primeras etapas de la Segunda Guerra Mundial, inició el suministro de provisiones a los Aliados en marzo de 1941, a través del Programa de Préstamo y Arriendo.",Estados Unidos fue oficialmente neutral durante las primeras etapas de la Segunda Guerra Mundial.
1492,"Las tensiones entre estados pro-esclavistas y los abolicionistas, junto al aumento de los desacuerdos en la relación entre el gobierno federal y estatal, provocaron conflictos violentos por causa de la expansión de la esclavitud hacia los nuevos territorios.",Las tensiones entre estados pro-esclavistas y los abolicionistas provocaron conflictos violentos.
1492,"Los comerciantes de pieles franceses se establecieron en Nueva Francia, alrededor de la zona de los Grandes Lagos; finalmente Francia reclamaría gran parte del interior de Estados Unidos, hasta la costa del golfo de México.","Los comerciantes de pieles franceses se establecieron en Nueva Francia, alrededor de la zona de los Grandes Lagos."
1492,"Los estados del norte abolieron la esclavitud entre 1780 y 1804, dejando a los estados esclavistas del sur como defensores de la ""institución peculiar"".",Los estados del norte abolieron la esclavitud entre 1780 y 1804.
1492,Los primeros asentamientos ingleses exitosos fueron la colonia de Virginia en Jamestown en 1607 y la colonia de Plymouth fundada por peregrinos en 1620.,Los primeros asentamientos ingleses fueron la colonia de Virginia en Jamestown en 1607 y la colonia de Plymouth.
1492,"Posteriormente, los estadounidenses se solidarizaron con los británicos y franceses, a pesar de que muchos ciudadanos, sobre todo los originarios de Irlanda y Alemania, se opusieron a la intervención.","Posteriormente, los estadounidenses se solidarizaron con los británicos y franceses."
1492,"Proclamando que «todos los hombres nacen iguales» y dotados de «ciertos derechos inalienables», el Congreso aprobó la Declaración de Independencia, redactada en gran parte por Thomas Jefferson, el 4 de julio de 1776.","Ganada la guerra a los ingleses, el Congreso aprobó la Declaración de Independencia, redactada en gran parte por Thomas Jefferson, el 4 de julio de 1776."
1492,"Tras la victoria de la Unión el 9 de abril de 1865, se añadieron tres enmiendas a la constitución para garantizar la libertad de los casi cuatro millones de afroamericanos que habían sido esclavos, convirtiéndolos en ciudadanos y dándoles el derecho de voto.","Tras la victoria de la Unión en 1865, se garantizó la libertad de los casi cuatro millones de afroamericanos que habían sido esclavos, convirtiéndolos en ciudadanos y dándoles el derecho de voto."
1493,"Etimológicamente, la palabra ""halógeno"" proviene del griego hals, 'sal' y genes, 'origen' (que origina sal).","La palabra ""halógeno"" proviene del las palabras griegas ἅλς hals, que significa 'sal' y genes, que significa 'origen' (que origina sal)."
1493,"Los halógenos (del griego, formador de sales) son los elementos químicos que forman el grupo 17 (XVII A, utilizado anteriormente) o grupo VII A de la tabla periódica: flúor (F), cloro (Cl), bromo (Br), yodo (I), astato (At) y téneso (Ts).",Halógeno Los halógenos (o formador de sales) son los elementos que forman el grupo 17 (anteriormente grupo VIIA) de la tabla periódica.
1494,Neymar recibió el Premio al Hombre del Partido.,Neymar Con El Trofeo De Mejor Jugador En La Copa Confederaciones
1496,"Apolo debía haber sido desterrado al Tártaro para siempre, pero fue en su lugar condenado a un año de trabajo forzado como castigo, gracias a la intercesión de su madre, Leto. Durante este tiempo trabajó como pastor para el rey Admeto de Feres en Tesalia. Admeto trató bien a Apolo por lo que a cambio este le concedió grandes beneficios. Apolo ayudó a Admeto a ganar a Alcestis, la hija del rey Pelias y más tarde convenció a las Moiras para que permitiesen a Admeto vivir más tiempo del que le correspondía si algún otro ocupaba su lugar.","El nacimiento de Apolo estuvo rodeado de dificultades por ser fruto de una más de las infidelidades de Zeus a su esposa Hera, por lo que Leto durante el periodo de gestación, se ve obligada a peregrinar por diferentes regiones de Grecia buscando un lugar donde pudiera nacer Apolo, hasta llegar a la isla errante de Delos, esta cambiaba de posición por lo cual estuvo segura de Hera; en la isla dio a Luz a los mellizos Artemisa y Apolo, por el nacimiento de sus hijos Zeus recompensó a los habitantes de la isla fijando su posición y protegiéndolos de su esposa."
1496,"Apóllōn, o Ἀπέλλων, transl. Apellōn) fue una de las divinidades principales de la mitología greco-romana, uno de los dioses olímpicos.",Apolo es una deidad en la mitología griega.
1496,"Epíteto dado a Apolo en Alesia, donde fue adorado como dios de la curación y, posiblemente, de los médicos. * Apolo Vindonnus (‘luz clara’).","Los romanos veían a Apolo como el dios de la luz, música, y la curación."
1496,"Era hijo de Zeus y Leto, y hermano mellizo de Artemisa, poseía muchos atributos y funciones, y posiblemente después de Zeus fue el dios más influyente y venerado de todos los de la Antigüedad clásica.",Era el hijo de Zeus (Júpiter) y Leto (Letona).
1496,Orígenes del culto a Apolo,"Apolo, símbolo de belleza"
1497,* Indígenas: religiones practicadas por grupos y sociedades tribales y clánicas de todo el mundo.,"La religión es un conjunto de creencias, prácticas y ritos compartidos por numerosas personas."
1497,Similares ideas existen en la religión musulmana y judía.,"El judaísmo, el cristianismo y el islam son religiones monoteístas."
1498,"En el momento de su muerte, León XIII era el tercer papa con más tiempo de pontificado, solo superado por Pedro (entre 34 y 37 años) y Pío IX (31 años).","León XIII vivió hasta los 93 años, siendo el segundo papa más longevo de la historia."
1499,"Desde entonces, la República de Weimar dejó de existir, ya que con la ley habilitante Hitler obtuvo una base legal para su dictadura. Aunque el Reichstag siguió operando hasta la caída de la Alemania Nazi, solamente fue un órgano simbólico, carente de poder real.","La República de Weimar es el período de la historia de Alemania que ocurrió desde el fin de la Primera Guerra Mundial, con la promulgación de la Constitución de Weimar, hasta la entrada en vigor de la Ley habilitante de 1933, que otorgaba poderes extraordinarios al canciller alemán, invalidando en la práctica, a la propia constitución."
1500,Las licencias para jurisdicciones fuera de los Estados Unidos se hallan bajo la competencia de Creative Commons International.,Creative Commons también ofrece una licencia que corresponde al dominio público.
1501,"Domesticación es el proceso por el cual una población de una determinada especie animal o vegetal pierde, adquiere o desarrolla ciertos caracteres morfológicos, fisiológicos o de comportamiento, los cuales son heredables y, además, son el resultado de una interacción prolongada y de una selección artificial por parte del ser humano o una selección natural adaptativa a la convivencia con el ser humano.","La domesticación,es el proceso de enseñar a un animal o planta trucos o movimientos espécificados,realizados y ordenados por los humanos."
