num_doc,wiki_text,viki_text
70,"El nom i la signatura ""Rembrandt"" és una modificació de l'ortografia del nom de l'artista que va introduir el 1633. A grans trets, les seves primeres signatures (ca. 1625) consistien en una primera ""R"", o el monograma ""RH"" (de ""Rembrant Harmenszoon"", és a dir, ""Rembrant, fill de Harmen"") i, a partir de 1629, ""RHL"" (""L"", presumiblement, de Leiden).",El seu nom complet era Rembrandt Harmenszoon van Rijn.
70,Obra L'art de Rembrandt,Autoretrat de Rembrandt de l'any 1658
70,"Rembrandt produí aiguaforts durant la major part de la seva carrera, des de 1626 fins a 1660, quan es va veure obligat a vendre la seva impremta i la premsa de gravat i pràcticament abandonà la producció d'aiguaforts.",Rembrandt van Rijn (1606 - 1669) va ser un pintor alemany.
71,"El 1582, a l'edat de 18 anys, es va casar amb Anne Hathaway, de 26 anys, amb qui va tenir una filla i dos bessons.",A l'edat de 18 anys va casar-se amb Anne Hathaway i van tenir tres fills: Susannah i els dos bessons Judith i Hamnet.
71,El 1587 Shakespeare va començar a treballar a Londres com a actor de teatre.,"Shakespeare va passar la major part de la seva vida a Londres, actuant i escrivint comèdies, tragèdies i altre obres de teatre pel teatre Globe i alguns altres."
71,El 20 d'octubre de 1596 va comprar un títol nobiliari per al seu pare i el 4 de maig de 1597 va comprar una casa a Stratford.,"Va jubilar-se a Stratford, va comprar-se una nova casa i va morir-hi l'any 1616."
71,El 25 d'abril va ser enterrat al presbiteri de l'església de Stratford.,Shakespeare està enterrat al terra de la Trinity Church (Església de la Trinitat en anglès) de Stratford.
71,"William Shakespeare (Stratford-upon-Avon, batejat el 26 d'abril de 1564 del calendari julià - 23 d'abril de 1616 del calendari julià; 3 de maig de 1616 del calendari gregorià) fou un dramaturg, poeta i actor anglès, considerat un dels escriptors més grans de la literatura universal.",Primera pàgina d'una obra de Shakespeare. William Shakespeare (1564 - 1616) va ser un escriptor i poeta anglès.
72,", nom complet amb patronímic Ígor Fiódorovitx Stravinski, fou un compositor rus, posteriorment nacionalitzat francès (1934) i estatunidenc (1945).","Ígor Stravinski (1882 - 1971) va ser un compositor, pianista, director d'orquestra i escriptor rus."
72,"Stravinski també va escriure per a diversos tipus de conjunts en un ampli espectre de formes clàssiques, des d'òpera i simfonia a petites peces per a piano i obres per a grups de jazz.","A més, també va escriure òperes, simfonies, obres per a piano i per a grup de jazz."
73,"Dresden (1843-1849) El 7 d'abril de 1842 torna a Alemanya per dirigir Rienzi a Dresden, recollint un èxit tan considerable que es decideix posar en escena l'òpera que Wagner ja tenia acabada: Der fliegende Holländer (2 de gener de 1843). Wagner s'instal·la, amb Minna, en aquesta ciutat on visqué sis anys, exercint amb energia el càrrec de director d'orquestra del gran teatre de la reial cort saxona.",Richard Wagner (1813 - 1883) va ser un compositor alemany d'òperes.
73,El 1870 es fundà la Societat Wagner.,El Teatre d'òpera de Wagner l'any 1900.
74,"Duració: 365,2596 dies. En la vida quotidiana, fem servir l'any civil, que té un nombre enter de dies.","Un any es divideix en 365 dies, tot i que a vegades en pot tenir 366."
74,"En la vida quotidiana, fem servir l'any civil, que té un nombre enter de dies. Al calendari gregorià (el més estès a Occident) hi ha anys civils de dues menes: els anys comuns, que són els que tenen 365 dies i els de traspàs, que són els de 366, que s'esdevenen, en general, cada 4 anys.","Els anys que tenen 365 es diuen anys comuns, i els anys que tenen 366 dies es diuen anys de traspàs."
74,Un any és el període que triga la Terra a fer una revolució al voltant del Sol.,Un any és el temps que triga la Terra a fer una volta al voltant del Sol.
75,"Cometes famosos Alguns dels més famosos cometes: * Cometa Biela: a final del es va partir en dos, i més tard en fragments minúsculs, donant lloc a una pluja d'estrelles, amb el que va desaparèixer per sempre.","Per aquesta raó, els cometes han estat durant molt de temps objectes semblants a estrelles misterioses, que apareixen de sobte al cel de la nit i després desapareixen."
75,"Els fotons que provenen del Sol fan que les substàncies que formen al cometa es comencen a escalfar i se sublimen, o sigui, passen directament de gel a gas, i formen un núvol de pols i gas al voltant del nucli que es coneix com a coma o cabellera. A causa de la subtilitat dels gasos originats i el xoc amb la llum solar o i el vent solar , els materials de la cabellera són arrossegats cap arrere, i formen la cua, la qual sempre apunta en direcció oposada al Sol.","En arribar prop del Sol, la calor fa que s'evapori, i projecta un plomall de vapor i pols, la ""cua""."
75,"Permetent-li descobrir que un d'ells tornava a la proximitat del Sol cada 76 o 77 anys aproximadament. Prompte, aquest va començar a anomenar-se cometa de Halley, i de fonts antigues se sap que ha sigut observat per humans des del 66 DC.","Per exemple, el famós cometa Halley només pot ser vist cada 76 anys de mitjana."
75,Un cometa (dit també estel amb cua) és un cos celeste sòlid semblant als asteroides però amb diferent composició.,"Cometa Un cometa és una espècie de gran bola de gel i pols congelada, que viatja per tot el Sistema Solar."
76,"Aquestes conclusions bàsiques han estat aprovades per, com a mínim, 30 societats i acadèmies científiques, incloent-hi totes les acadèmies nacionals de ciència dels països més industrialitzats.","Aquestes conclusions bàsiques han estat aprovades per, com a mínim, 30 societats i acadèmies científiques."
76,Lescalfament global és el procés d'augment gradual de la temperatura de la Terra com a resultat de l'activitat humana.,"L'escalfament global és un procés en el que puja la temperatura del planeta per, entre altres causes, la intensificació de l'efecte hivernacle produït per la contaminació de l'ésser humà."
77,"La nostra galàxia, la Via Làctia, pertany a un d'aquests cúmuls, anomenat grup local, format per unes trenta galàxies, entre les quals hi ha també la Galàxia d'Andròmeda.","Galàxia Andròmeda, la galàxia més propera a la nostra, feta de milers de milions d'estrelles."
78,"En els casos més greus, la grip provoca pneumònia, que pot resultar fatal, especialment en els infants i la gent gran.","La complicació més seriosa de la grip és la pneumònia. Tot i que aquesta complicació és poc probable en adults sans, el risc és més gran per a alguns grups de població com nens molt petits, gent gran i aquells amb el sistema immunològic deprimit."
78,"En els humans, els símptomes habituals de la malaltia són esgarrifances, febre, faringitis, dolors musculars, mals de cap severs, tos, feblesa i malestar general.","Els símptomes inclouen: febre alta, que pot arribar als 40 °C, gola irritada, tos, mal de cap, articulacions i músculs i cansament."
78,"Generalment, la grip es transmet de mamífers infectats a través de l'aire per la tos o per esternuts, creant aerosols portadors del virus, i d'ocells infectats a partir dels seus excrements.",Els virus es contagien per l'aire o per contacte directe.
78,"La grip és una malaltia infecciosa que afecta els ocells i els mamífers provocada pel virus ARN, de la família dels ortomixovírids (els virus de la grip).",Grip La grip és una malaltia que afecta els pulmons causada per un virus.
79,Neptú té 14 satèl·lits naturals coneguts.,Neptú té 14 llunes conegudes.
79,Neptú és el vuitè i últim planeta del sistema solar segons la seva proximitat al Sol.,Neptú és un planeta del Sistema Solar. És el vuitè més proper al Sol i el que n'està més lluny.
79,S'anomena en honor del déu romà del mar.,"Va ser anomenat en honor a Neptú, un déu romà."
79,"i és prou massiu per ser esferoïdal és Tritó, descobert per William Lassell només 17 dies després del descobriment del mateix Neptú.","La seva lluna més gran, Tritó, va ser descoberta només 17 dies després que Neptú fos descobert."
80,"Etimologia La paraula en català planeta ve directament del llatí planeta, que al seu torn és una derivada del grec πλανήτης (planetes), que vol dir 'errant', 'vagabund', és a dir, 'que va d'un costat a un altre, sense tenir una posició o lloc fix'.","El nom de ""planeta"" ve de la paraula grega πλανήτης (planetes), que significa ""errants"", o ""les coses que es mouen""."
80,"Inicialment, quan es van descobrir els primers satèl·lits de Júpiter i Saturn al , els termes planeta i satèl·lit es podien intercanviar -tot i que l'últim esdevindria gradualment més utilitzant al segle següent. Fins a mitjan , el nombre de ""planetes"" va augmentar ràpidament, ja que la comunitat científica llistava com a planeta qualsevol objecte descobert que orbités el Sol.","Els planetes del Sistema Solar tenen noms de déus grecs o romans, a part de la Terra, perquè abans la gent no creia que la Terra era un planeta."
80,Però s'han descobert altres planetes.,"El juny de 2011, es coneixien 563 planetes."
81,"* meteorits; roques provinents de l'espai i, per tant, alienes a la formació natural de l'escorça terrestre.",Volcàniques: les que s'han format directament de la solidificació del magma de l'interior de la Terra.
81,Els humans i altres homínids utilitzen roques des de fa més de dos milions d'anys.,Les roques han estat utilitzades per l'home des de la Prehistòria.
81,"En un sentit més concret, s'anomena roca a qualsevol material constituït com un agregat natural d'un o més minerals o d'altres materials, entenent per agregat, un sòlid cohesionat.",Les roques són materials sòlids formats per diversos minerals.
81,"Les roques sedimentàries es formen a les conques sedimentàries, les concavitats del terreny on els materials arrossegats per l'erosió són conduïts amb ajuda de la gravetat.",Sedimentàries: les que s'han format per acumulació en un lloc de sediments de minerals procedents de l'erosió de les roques ígnies.
81,"Però també existeix un concepte de metamorfisme regressiu, quan una roca ha evolucionat a gran profunditat, sota condicions d'elevada temperatura i pressió, i arriba a la superfície, o a prop d'ella, on és inestable i evoluciona per poc que algun factor desencadeni el procés. Les roques metamòrfiques abunden en zones profundes de l'escorça, per sobre del sòcol magmàtic.",Metamòrfiques: Les roques metamòrfiques són les roques sedimentàries que han sofert una transformació a causa d'una alta pressió o a una elevada temperatura a l'interior de la Terra.
81,"Tot i que l'edat de pedra ja ha arribat a la seva fi pràcticament a tot arreu, es continua fent servir roques per construir edificis i infraestructures.","Actualment també se segueixen utilitzant per construir cases, carreteres, ports i altres construccions. S'usen per produir materials de construcció com el ciment, la calç, el guix i el formigó."
82,"Fou anomenat en referència al déu grec del cel, Urà (conegut igualment com a «Úran» o «Úranos»), que en la mitologia grega era el pare de Cronos (Saturn) i l'avi de Zeus (Júpiter).",Va ser anomenat en honor al deu grec Urà.
82,"Sir William Herschel va anunciar el seu descobriment el 13 de març de 1781, expandint els límits coneguts del sistema solar per primera vegada en la història moderna.",Va ser descobert el 13 de març del 1781 per William Herschel.
82,"Urà ja s'havia observat en diverses ocasions abans del seu descobriment com a planeta, però generalment s'havia confós amb una estrella.","S'havia vist abans, però Herschel va ser la primera persona que es va adonar que no era una estrella."
82,Urà té 27 satèl·lits naturals coneguts.,Urà té 27 llunes conegudes.
82,Urà és el setè planeta del sistema solar segons la seva proximitat al Sol.,Urà és un planeta del Sistema Solar. És el setè més proper i el segon més llunyà al Sol.
83,"A Catalunya, el País Valencià o les Illes Balears el document jurídic més semblant a una constitució són els seus estatuts d'autonomia. Aquests documents jurídics són norma bàsica d'una comunitat autònoma espanyola, reconeguda per la Constitució espanyola de 1978 en el seu .","En el cas de Catalunya i les comunitats autònomes la llei bàsica es diu estatut d'autonomia, però la Constitució és més important que els estatuts d'autonomia."
83,A l'estat espanyol l'actual constitució és la màxima llei escrita de l'ordenament jurídic.,La constitució és la llei més important d'un estat democràtic.
83,"En ella es regulen els deures i drets fonamentals dels ciutadans, la forma i estructura de l'estat.",A la constitució hi ha els drets i els deures dels habitants del país.
83,La Constitució Espanyola actual fou aprovada en el referèndum del 6 de desembre de 1978 i és la novena que té l'estat.,La constitució espanyola es va aprovar el 6 de novembre de l'any 1978.
84,"Al voltant del 98% de la superfície de l'Antàrtida està coberta de glaç amb, almenys, una mitjana d'1,6 quilòmetres de gruix.","Quasi tota la superfície de l'Antàrtida està coberta de gel, però a sota hi ha terra."
84,"LAntàrtida és el continent més austral de la Terra, on s'ubica el Pol Sud.",L'Antàrtida és el continent que està més al sud de la Terra. És on hi ha el Pol Sud.
84,"Situat en la regió antàrtica de l'hemisferi sud, gairebé tot queda al sud del Cercle polar antàrtic, tot envoltat per l'oceà Antàrtic.",Està situat a l'hemisferi sud i està envoltat per l'Oceà Antàrtic.
85,"Atenes (, Athina; , Athinai; en català medieval Cetines) és la capital de Grècia, la capital de la regió grega de l'Àtica i la ciutat més gran del país.",Atenes és la capital de Grècia.
85,"Atenes va ser la seu dels primers Jocs Olímpics moderns posteriors a l'Antiga Grècia, els Jocs Olímpics d'Atenes de 1896.",Va ser la seu dels primers Jocs Olímpics moderns.
85,La majoria de les zones antigues de la ciutat es concentren al voltant d'aquest centre.,La majoria d'edificis antics estan al voltant del turó de l'Acròpoli.
85,"És el centre de la vida econòmica, cultural i política grega, però Atenes també és important per haver estat una poderosa polis i un important centre del coneixement de l'antiga Grècia.",Va ser una ciutat molt important de l'Antiga Grècia.
85,"És una de les ciutats on més restes arqueològiques s'han trobat i, a més de les construccions d'aquesta època, es conserven també monuments romans i romans d'Orient, a banda de construccions modernes i contemporànies.","Hi ha molts monuments grecs, romans i bizantins."
86,"Des de llavors, tanmateix, la població s'ha mantingut estable, al voltant els 8,7 milions.",La ciutat té més de vuit milions d'habitants.
86,La ciutat de Mèxic i el districte Federal,Llocs de la ciutat de Mèxic
86,La ciutat de Mèxic és un dels centres econòmics més poderosos de l'Amèrica Llatina.,Ciutat de Mèxic és la capital i la ciutat més gran de Mèxic.
86,Mitjans de comunicació La ciutat de Mèxic és el centre més important de la indústria de la televisió i entreteniment de Mèxic.,"La Ciutat de Mèxic està situada a la vall de Mèxic, que està al centre de Mèxic."
86,"Tota l'àrea metropolitana tenia, el 2005, una població de 19,23 milions d'habitants, una de les més poblades del món.","Tot i així, l'àrea metropolitana ocupa molt més espai i arriba a més de 20 milions d'habitants."
87,"* Deoprayag, on l'Alaknanda i el Bhagirathi es mesclen per a formar el Ganges. Mount Kailash, un cim de 6.638 metres d'altitud que és la llar dels déus hindús Xiva i Uma, i també és venerat pels budistes.","És on hi ha l'Everest, el K2 i el Kanchenjunga, els tres pics més alts del món."
87,Forma un arc amb una llargària de 2.600 km d'est a oest i una amplària de 350 km de nord a sud.,Té una llargària de 2.600 km i una amplària de 350 km.
87,"LHimàlaia (del sànscrit हिमालय, himālaia, compost per hima: 'neu' i ālaia: 'casa, lloc') és un massís muntanyós d'Àsia que es reparteix entre el Bhutan, l'Índia, el Nepal, el Pakistan, el Tibet i la Xina.","Himàlaia L'Himàlaia és una serralada situada als països Bhutan, Índia, Nepal, Pakistan, Tibet i Xina."
88,"Els aliats d'Alemanya: Itàlia, Hongria, Romania i Bulgària també aportaven unes quantes divisions cadascú.","Els bàndols eren les potències de l'eix (Alemanya, Itàlia, i Japò, que volien conquerir tots els països d'Europa), i els aliats (L'Unió Soviètica, Gran Bretanya, Estats Units, i França)."
88,L'exèrcit alemany a Itàlia es va rendir el 2 de maig de 1945.,"Els alemanys van firmar la rendició, el 8 de maig de 1945."
88,"L'ofensiva final aliada, que va començar el 9 d'abril de 1945, va aconseguir trencar completament el front alemany i ocupar tota la plana del Po.","Finalment van ser enderrocats pels soviètics, l'any 1945, quan aquests van capturar Berlín la qual cosa va acabar amb el suicidi del Hitler."
88,"La Batalla de l'Atlàntic va ser la campanya militar permanent més llarga de la Segona Guerra Mundial: des de 1939 fins a la derrota d'Alemanya l'any 1945, tot i que el període més intens de combats va durar des de mitjan 1940 fins a la fi de 1943.",La Segona guerra Mundial va ser una guerra entre els anys 1939 i 1945.
89,"²: Les lletres mostrades en vermell a les formes inicial i medial no s'uneixen a la lletra següent, per tant la lletra següent anirà en la seva forma inicial, encara que sigui enmig de la paraula.","2: Les lletres vermelles a les formes inicial i medial no van lligades a la següent lletres. Llavors, la següent lletra agafa la forma ""inicial"" encara que estigui al mig d'una paraula."
89,¹: Les lletres àrabs canvien de forma en contacte amb altres lletres.,1: Les lletres àrabs canvien de forma quan estan al costat d'altres lletres.
90,* Ambient: l'acció se situa en un espai i un temps determinat.,Ambient: espai i temps de la història.
90,* Narrador: hi ha una veu narrativa que ens acompanya en el transcurs del relat.,Narrador: és el que explica què està passant.
90,* Personatges: sempre hi ha un protagonista que centra la mirada de l'autor i un antagonista que li impedeix de realitzar les accions que té encomanades.,"També hi ha un antagonista, què és el personatge que intenta evitar que el protagonista faci el que vol."
91,"Tota síl·laba comporta almenys una rima, que necessàriament està ocupada, almenys, per un fonema.","Normalment, cada síl·laba té una sola vocal i una o més consonants."
91,Una síl·laba és un conjunt de sons que es pronuncien en un únic cop de veu. És cadascuna de les parts que componen una paraula.,Síl·laba Una síl·laba és la part més petita d'una paraula.
92,Els seus fidels (musulmans) creuen que Déu (en àrab: Al·là) va revelar el seu missatge al profeta Mahoma (Muhàmmad) mitjançant l'arcàngel Gabriel (Jibril).,"Els musulmans creuen que Déu, en àrab Al·là, va donar un missatge a Mahoma."
92,"La pràctica religiosa islàmica s'expressa en cinc preceptes bàsics, els cinc pilars de la religió (arkan al-islam) que tot bon musulmà ha de complir:",Les dues branques bàsiques d'aquesta religió són:
92,"Lislam ( , 'submissió a Déu') és una religió monoteista abrahàmica, fundada al a la península Aràbiga.",L'islam és una religió creada el segle VII a Aràbia.
93,"Com s'indica a , els evangelis no pretenen proporcionar una llista exhaustiva dels esdeveniments de la vida de Jesús.","La vida de Jesús està escrita als Evangelis, uns llibres de la Bíblia."
93,"Des del cristianisme primitiu, els cristians s'han referit a Jesús com a Jesucrist.",Els cristians creuen que Jesús és home i Déu al mateix temps.
93,"Josep, espòs de Maria, apareix en la descripció de la infància de Jesús, però després ja no se'n parla més.",Parlen una mica de quan Jesús era un nen i expliquen tot el que feia i deia quan va ser adult.
94,"Hi ha estris, i fins i tot objectes naturals, que es poden emprar com a armes, però que no ho són pròpiament, perquè no han estat concebuts específicament com a tals, sinó que llur funció originària és una altra. Per exemple, una pedra, un ganivet o una agulla.","A vegades, hi ha objectes que no són armes però que es poden fer servir com si ho fossin: una pedra, un ganivet o una agulla."
94,"Són armes, per exemple, l'espasa, el fusell, el tanc, el caça bombarder i la bomba atòmica.","Per exemple, una espasa o una pistola són armes."
94,"Una arma és un estri, eina, útil o dispositiu concebut per a neutralitzar, ferir o matar éssers vius, o per a destruir edificis o objectes, generalment en el marc d'una guerra o una altra classe de conflicte.",Una arma és un objecte que serveix per ferir o matar éssers vius o per destruir edificis i objectes.
95,La presència del pèsol garrofal en els camps de garrofals es considera que va propiciar una adaptació específica a la zona.,"Al Maresme es conrea l'anomenat pèsol floreta, o específicament a Llavaneres el ""pèsol garrofal"",la presència d'una varietat del qual en els camps de garrofals es considera que va propiciar una adaptació específica a la zona."
96,"El pare Bosco es va veure obligat a lliurar els espais utilitzats, i altres obstacles (com per exemple, que ningú volia donar-li un lloc per a estar amb els xics,","El pare Bosco es va veure obligat a lliurar els espais utilitzats, i altres obstacles es van anar superposant."
96,"Fill d'una família de camperols, els seus pares van ser Francesco Bosco i Margarida Occhiena.","Els seus pares, Francesco Bosco i Margarida Occhiena, eren pagesos."
97,"La fi del domini llombard arribà el 774, quan el rei franc Carlemany, conquerí Pavia i s'afegí als seus dominis el Regne dels Llombards, a més de la major part del nord i centre d'Itàlia.","Dal 1300 el Ducat de Milà governa la més part de la Llombardia, dal 1400 al 1800 la Llombardia de l'Est fou governada per Venecia i la Llombardia torna unida amb el govern austriec i el Regne Llombard-Venet."
97,"La llengua llombarda no està reconeguda per l'estat italià, perquè tampoc la toponomàstica està en llengua local (va ser traduïda a l'italià amb la unió d'Itàlia del 1861, com en totes les altres regions d'Itàlia, fora que la Vall d'Aosta i el Sudtirol).","Dal 1861 la Llombardia és part del Estat Italià i és, desde 1970, Regiò a Estatut Ordinari d'Itàlia."
98,"És seu d'un dels principals motors econòmics industrials de l'àrea metropolitana de València i de tot el País Valencià, la factoria de la multinacional automobilística Ford.",El poble té una de les indústries de cotxes Ford més importants d'Espanya.
99,"* en lloc de byte, el terme octet és utilitzat en certs àmbits (per l'UIT sobretot) * b és de vegades utilitzat com a símbol del byte, així com bit per al bit.","Els bits s'agrupen en octets de 8 bits, que també es poden dir ""byte"""
99,"Un bit -simbolitzat habitualment com a b, de l'anglès, binary digit, ""dígit binari""- és la unitat d'informació mínima utilitzada en Informàtica i en teoria de la informació.",Bit El bit és la unitat més petita de la informàtica i representa només 0 i 1.
100,Generalment els referèndums es presenten com una o més preguntes amb dues respostes (sí o no) sobre el tema.,"Normalment, els referèndums tenen una pregunta i dues respostes: sí o no."
100,"L'exercici del poder legislatiu, en les democràcies parlamentàries, usualment és delegat en les cambres parlamentàries per una qüestió pràctica.","Normalment els referèndums se celebren només sobre temes importants, perquè el poder legislatiu de la majoria de països el té el parlament."
100,Un referèndum o plebiscit és una votació popular convocada pel poder legislatiu (parlament) o pel cap d'un estat amb l'objectiu que la ciutadania doni la seva opinió davant d'un determinat tema d'interès general reforma usualment amb l'establiment (o modificació) de lleis o tractats internacionals.,Un referèndum és una votació que convoca el parlament o el cap d'un estat d'un país per saber l'opinió dels ciutadans sobre un tema en concret.
101,"El 1900 Elx tenia 27.308 habitants i era la quarta ciutat de la província d'Alacant per darrere d'Alacant, Alcoi i Oriola.","Elx té actualment 230.354 habitants i és la segona ciutat més poblada de la província d'Alacant, la tercera de la Comunitat Valenciana i la vintena d'Espanya."
101,"Elx (IPA: ), en i oficialment, Elche/Elx és una ciutat del País Valencià, capital de la comarca del Baix Vinalopó, a la vora del riu Vinalopó.",Elx (oficialment Elche/Elx) és una ciutat de la Comunitat Valenciana. A més és la capital de la comarca del Baix Vinalopó.
102,"Abocat a la mar Mediterrània, està situat entre el riu Tordera (al nord) i la vila de Montgat (inclosa en la comarca, al sud).",Està situat entre el riu Tordera (al nord) i la Montgat ( al sud).
102,"L'estació plujosa és la tardor i la seca l'estiu; la primavera és menys plujosa que la tardor, però la diferència entre aquestes estacions és menor que en altres parts del litoral.",L'estació plujosa és la tardor i la seca l'estiu.
103,"En total hi ha unes sis mil llengües diferents, però es calcula que prop de la meitat desapareixerà durant el per la manca de transmissió generacional de la llengua materna i la pressió política d'altres idiomes. Totes les llengües són llengües orals, algunes a més de la parla poden ser escrites.","Hi ha més de 7000 llenguatges a tot el món, però la meitat no fan servir un alfabet."
103,La disciplina que estudia les llengües és la lingüística.,El llenguatge més parlat és el xinès.
103,Una llengua o idioma és un sistema de comunicació (verbal o per senyals) propi d'una comunitat humana.,El llenguatge (també es pot dir llengua o idioma) és el que fan servir les persones per comunicar-se.
104,Lalfabet fonètic internacional és un alfabet fonètic usat per lingüistes per a representar acuradament i de forma unívoca cada un de la completa varietat de sons (fonemes o realitzacions d'aquests) que l'aparell vocal humà pot produir.,L'Alfabet Fonètic Internacional (AFI) és un alfabet inventat per escriure el so de les paraules.
105,"Alessandro Giuseppe Antonio Anastasio Volta, o senzillament Alessandro Volta (Como, Llombardia, 18 de febrer de 1745 - 5 de març de 1827), fou un físic italià, conegut pel descobriment i aïllament del gas metà, i la invenció de la primera bateria elèctrica, la pila voltaica; va demostrar que l'electricitat podria ser generada químicament.",Alessandro Volta (1745 - 1827) va ser un físic italià. Va descobrir el gas metà i va inventar la pila elèctrica.
105,"Amb aquesta invenció, Volta va demostrar que l'electricitat es podia generar químicament i va desmentir la teoria predominant que l'electricitat era generada únicament pels éssers vius.","Va demostrar que es podia fer electricitat amb química, perquè en aquell temps la gent creia que l'electricitat només es podia fer amb el moviment dels animals. Contingut"
105,De l'any 1776 al 1778 va dedicar-se a estudiar la química dels gasos.,De l'any 1776 al 1778 va estudiar els gasos.
105,"Després de llegir un article de Benjamin Franklin sobre un «aire inflamable», va viatjar el novembre de 1776 al llac Maggiore, i observà que dels fons f?angosos afloraven abundants bombolles d'aire.","Va llegir un article de Benjamin Franklin que deia que hi havia un ""aire inflamable""[nota 1] Llavors, el 1776 va anar al llac Maggiore i va veure que dels llocs on hi havia molt fang sortien moltes bombolles."
105,"Dins l'àmbit de l'estudi del metà, el 1778 va publicar una investigació, Lettere sull'aria infiammabile nativa delle paludi, va construir la pistola elettroflogopneumatica, va realitzar l'anomenada «lampada perpetua di Volta» i va desenvolupar una versió molt millorada de l'eudiòmetre de Joseph Priestley.","El 1778 va publicar una altra investigació sobre el metà, Lettere sull'aria infiammabile nativa delle paludi."
105,"El 1810 Bonaparte, com a reconeixement a la seva tasca científica, va atorgar-li el títol nobiliari de ).","El 1810, Napoleí va donar-li el títol de comte."
105,El novembre de 1801 va viatjar a París on va rebre homenatge d'admiració i elogi de Napoleó Bonaparte i va ser convidat a l'Institut de França on va explicar el principi i el funcionament de la seva pila.,El 1801 va viatjar a París i va conèixer a Napoleó Bonaparte. El van convidar a l'Institut de França i va explicar com funcionava la pila que va inventar.
105,"El va recollir per estudiar-lo i l'encengué descobrint així el metà; el 1778 va aconseguir aïllar-lo i va comprovar com la combustió d'aquest gas, el metà, produïa una espurna elèctrica dins un recipient tancat.","Va recollir-lo i va veure que s'hi podia fer foc. Així va descobrir el metà. El 1778 va aïllar el metà i va veure que si es cremava dins d'un pot tancat, feia una espurna elèctrica."
105,"Es va retirar el 1819 a la seva finca a Camnago, on va morir el 1827.",El 1819 va tornar a Camnago i va morir el 1827.
106,"Els materials es dipositen mecànicament o químicament en mars i llacs, a les ribes, a les vores o sota el glaç, però també arreu de la superfície de la Terra. Una àrea preferent de sedimentació són les fosses oceàniques coincidents amb les vores de placa convergents, on la subducció xucla els materials terrígens.","Els materials que són erosionats i transportats pels agents geològics externs (pluja, vent...) es van dipositant a les zones baixes de la superfície terrestre com en els llacs, mars o planes."
106,"Finalment l'agent geològic, ja sigui per pèrdua d'energia i deposició gravitatòria del sediment o per precipitació química, acaba acumulant-se en un procés de sedimentació.","Els materials dipositats es diuen sediments i van sent coberts a poc a poc per altres, aconseguint grans gruixos, provocant en ells transformacions físiques i químiques i donant lloc a les anomenades roques sedimentàries."
106,Les roques sedimentàries són les que es componen de residus o detrits d'altres roques anteriors.,"Les roques sedimentàries són aquelles que s'han format per sedimentació, és a dir, per l'acumulació i compressió de petites partícules d'altres roques."
106,"Silícies: formades, com el seu nom indica, per partícules orgàniques de sílice, és a dir, una combinació de silici i oxigen.","El guix: és una roca formada per sofre, oxigen i calci."
107,Està datat al voltant de l'any 300 aC.,"El seu origen es remunta a l'antiga Mesopotàmia, més de 2000 anys abans de la nostra era."
107,"Làbac (del llatí abăcus, i grec άβαξ-ακος, que significa ""taula"") és una eina per al càlcul manual d'operacions aritmètiques, que consisteix en un marc amb filferros paral·lels per on es fan córrer boles.",Àbac Símbol de l'àbac El àbac és un eina molt antiga que serveix per fer operacions matemàtiques.
107,"Per a representar un nombre es fa servir la base decimal on cada fil de boles representa les unitats, desenes, centenes, etcètera.","Consisteix en un quadre de fusta amb barres paral·leles per les que es fan moure boles per representar les unitats, desenes, centenes, unitats de miler, desenes de miler, centenes de miler, etcètera."
108,Els elements presents s'indiquen mitjançant els seus símbols i amb un subíndex al costat de cadascun dels elements s'indica el nombre d'àtoms d'aquest element que presenta una unitat elemental del compost o molècula.,S'utilitzen lletres per representar els elements i amb un número més petit es representa el nombre d'àtoms d'aquest element que hi ha a la molècula.
108,"Per exemple, per a l'1,2-butadiol seria CH₃-CH₂-CH (OH)-CH₂OH. Fórmula desenvolupada o Fórmula estructural","Per exemple, el diòxid de carboni es representa amb la fórmula CO2."
108,"Una fórmula química és una forma de presentar informació sobre les proporcions químiques d'àtoms que constitueixen un compost químic o molècula en particular, utilitzant símbols d'elements químics, nombres i, de vegades, també altres símbols, com parèntesis, guions, claudàtors, comes i signes de més (+) i menys (-).",Una fórmula química és una representació dels elements que formen una molècula.
109,El material sobre el qual es representa sol ser paper o pell.,Normalment es representa sobre un paper.
109,"El propòsit més important d'un mapa polític és mostrar les fronteres territorials. El propòsit d'un mapa físic és mostrar les característiques físiques o accidents geogràfics (com una muntanya, un riu, un llac, els mars, línies de costa d'illes i continents, tipus de paisatge específics - una serralada, un desert, la selva, els aiguamolls, els manglars, les glaceres, etc.-).","Els mapamundis poden ser qualsevol tipus de mapa: polítics (que ensenyen on hi ha els països i les fronteres), físics (que ensenyen on hi ha les muntanyes o els rius)..."
109,Un mapamundi o planisferi és una representació cartogràfica (mapa) de tota la superfície de la Terra.,Un mapamundi és un mapa que representa tot el món.
110,"La projecció de Peters posava en dubte la representació tradicional dels mapes del món, basada en la projecció de Mercator, que ell deia que responia a la mentalitat euro-cèntrica dels cartògrafs.",La projecció de Peters és una manera de dibuixar el mapamundi.
110,La seva proposta fou representar el mapa de tal manera que les àrees dibuixades en el mapa fossin proporcionals a les àrees reals.,"Quan el mapa es dibuixa d'aquesta manera, els països són proporcionals a la seva mida real."
